Site,Business Date,Time,SOS: Order Created to Served,Qty of Sold Items,Gross Sales,Gross Sales: Walk Up - Tips Test,Gross Sales: Lane 3  - Tips Test,Gross Sales: LANE 2 - Tips Test,Gross Sales: LANE 1 - Tips Test,Gross Sales: Lane 1 - Test,Transaction Count,Guest Count,Guest Avg
"000514 - Duncan, OK - 1",2025-12-29,09:00AM - 10:00AM,239.8,102,$594.90,$0.00,$0.00,$0.00,$0.00,$0.00,64,64,$9.30
"000514 - Duncan, OK - 1",2025-12-29,10:00AM - 11:00AM,184.1,114,$643.00,$0.00,$0.00,$0.00,$0.00,$0.00,64,64,$10.05
"000514 - Duncan, OK - 1",2025-12-29,11:00AM - 12:00PM,190.2,82,$484.15,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$10.53
"000514 - Duncan, OK - 1",2025-12-29,12:00PM - 01:00PM,279.7,115,$667.35,$0.00,$0.00,$0.00,$0.00,$0.00,68,68,$9.81
"000514 - Duncan, OK - 1",2025-12-29,01:00PM - 02:00PM,340.1,94,$548.20,$0.00,$0.00,$0.00,$0.00,$0.00,63,63,$8.70
"000514 - Duncan, OK - 1",2025-12-29,02:00PM - 03:00PM,351.8,91,$525.75,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$10.95
"000514 - Duncan, OK - 1",2025-12-29,03:00PM - 04:00PM,570.9,92,$517.30,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$10.35
"000514 - Duncan, OK - 1",2025-12-29,04:00PM - 05:00PM,189.3,98,$559.35,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$11.42
"000514 - Duncan, OK - 1",2025-12-29,05:00PM - 06:00PM,148.7,66,$392.05,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$9.80
"000514 - Duncan, OK - 1",2025-12-29,06:00PM - 07:00PM,173.9,52,$286.25,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$8.42
"000514 - Duncan, OK - 1",2025-12-29,07:00PM - 08:00PM,205.8,35,$195.65,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$8.51
"000514 - Duncan, OK - 1",2025-12-29,08:00PM - 09:00PM,166.0,34,$195.85,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$9.33
"000514 - Duncan, OK - 1",2025-12-29,09:00PM - 10:00PM,175.4,20,$111.10,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$9.26
"000514 - Duncan, OK - 1",2025-12-30,05:00AM - 06:00AM,152.6,22,$143.25,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$8.95
"000514 - Duncan, OK - 1",2025-12-30,06:00AM - 07:00AM,133.6,51,$297.85,$0.00,$0.00,$0.00,$0.00,$0.00,37,37,$8.05
"000514 - Duncan, OK - 1",2025-12-30,07:00AM - 08:00AM,175.1,94,$549.70,$0.00,$0.00,$0.00,$0.00,$0.00,65,65,$8.46
"000514 - Duncan, OK - 1",2025-12-30,08:00AM - 09:00AM,137.2,105,$635.65,$0.00,$0.00,$0.00,$0.00,$0.00,73,73,$8.71
"000514 - Duncan, OK - 1",2025-12-30,09:00AM - 10:00AM,266.9,101,$567.70,$0.00,$0.00,$0.00,$0.00,$0.00,64,64,$8.87
"000514 - Duncan, OK - 1",2025-12-30,10:00AM - 11:00AM,226.9,95,$539.75,$0.00,$0.00,$0.00,$0.00,$0.00,48,50,$10.80
"000514 - Duncan, OK - 1",2025-12-30,11:00AM - 12:00PM,334.7,96,$530.65,$0.00,$0.00,$0.00,$0.00,$0.00,53,53,$10.01
"000514 - Duncan, OK - 1",2025-12-30,12:00PM - 01:00PM,255.0,99,$585.55,$0.00,$0.00,$0.00,$0.00,$0.00,66,66,$8.87
"000514 - Duncan, OK - 1",2025-12-30,01:00PM - 02:00PM,311.3,108,$644.05,$0.00,$0.00,$0.00,$0.00,$0.00,64,64,$10.06
"000514 - Duncan, OK - 1",2025-12-30,02:00PM - 03:00PM,248.5,83,$508.35,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$10.17
"000514 - Duncan, OK - 1",2025-12-30,03:00PM - 04:00PM,286.1,77,$428.90,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$9.32
"000514 - Duncan, OK - 1",2025-12-30,04:00PM - 05:00PM,263.7,97,$514.40,$0.00,$0.00,$0.00,$0.00,$0.00,51,51,$10.09
"000514 - Duncan, OK - 1",2025-12-30,05:00PM - 06:00PM,246.4,58,$320.85,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$8.23
"000514 - Duncan, OK - 1",2025-12-30,06:00PM - 07:00PM,200.4,46,$264.95,$0.00,$0.00,$0.00,$0.00,$0.00,29,29,$9.14
"000514 - Duncan, OK - 1",2025-12-30,07:00PM - 08:00PM,189.3,22,$129.85,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$10.82
"000514 - Duncan, OK - 1",2025-12-30,08:00PM - 09:00PM,388.7,20,$121.80,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$11.07
"000514 - Duncan, OK - 1",2025-12-30,09:00PM - 10:00PM,284.0,28,$154.00,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$12.83
"000514 - Duncan, OK - 1",2025-12-31,05:00AM - 06:00AM,230.1,25,$161.40,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$8.49
"000514 - Duncan, OK - 1",2025-12-31,06:00AM - 07:00AM,166.4,56,$354.50,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$8.65
"000514 - Duncan, OK - 1",2025-12-31,07:00AM - 08:00AM,123.7,86,$516.75,$0.00,$0.00,$0.00,$0.00,$0.00,61,61,$8.47
"000514 - Duncan, OK - 1",2025-12-31,08:00AM - 09:00AM,169.0,123,$722.90,$0.00,$0.00,$0.00,$0.00,$0.00,69,69,$10.48
"000514 - Duncan, OK - 1",2025-12-31,09:00AM - 10:00AM,218.6,128,$696.30,$0.00,$0.00,$0.00,$0.00,$0.00,69,69,$10.09
"000514 - Duncan, OK - 1",2025-12-31,10:00AM - 11:00AM,242.9,136,$776.10,$0.00,$0.00,$0.00,$0.00,$0.00,72,72,$10.78
"000514 - Duncan, OK - 1",2025-12-31,11:00AM - 12:00PM,238.8,130,$790.95,$0.00,$0.00,$0.00,$0.00,$0.00,69,69,$11.46
"000514 - Duncan, OK - 1",2025-12-31,12:00PM - 01:00PM,344.5,115,$682.10,$0.00,$0.00,$0.00,$0.00,$0.00,80,82,$8.32
"000514 - Duncan, OK - 1",2025-12-31,01:00PM - 02:00PM,300.0,105,$642.45,$0.00,$0.00,$0.00,$0.00,$0.00,62,62,$10.36
"000514 - Duncan, OK - 1",2025-12-31,02:00PM - 03:00PM,332.0,132,$811.20,$0.00,$0.00,$0.00,$0.00,$0.00,77,78,$10.40
"000514 - Duncan, OK - 1",2025-12-31,03:00PM - 04:00PM,179.3,122,$716.00,$0.00,$0.00,$0.00,$0.00,$0.00,65,65,$11.02
"000514 - Duncan, OK - 1",2025-12-31,04:00PM - 05:00PM,239.5,99,$546.35,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$11.15
"000514 - Duncan, OK - 1",2025-12-31,05:00PM - 06:00PM,228.7,70,$418.50,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$9.51
"000514 - Duncan, OK - 1",2025-12-31,06:00PM - 07:00PM,221.3,57,$335.00,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$9.85
"000514 - Duncan, OK - 1",2025-12-31,07:00PM - 08:00PM,219.7,38,$228.45,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$10.38
"000514 - Duncan, OK - 1",2025-12-31,08:00PM - 09:00PM,248.0,38,$194.60,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$9.73
"000514 - Duncan, OK - 1",2025-12-31,09:00PM - 10:00PM,159.9,11,$61.80,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$8.83
"000514 - Duncan, OK - 1",2026-01-01,05:00AM - 06:00AM,158.4,8,$47.95,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$7.99
"000514 - Duncan, OK - 1",2026-01-01,06:00AM - 07:00AM,124.4,21,$126.05,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$7.41
"000514 - Duncan, OK - 1",2026-01-01,07:00AM - 08:00AM,146.5,35,$209.75,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$9.53
"000514 - Duncan, OK - 1",2026-01-01,08:00AM - 09:00AM,177.6,93,$510.45,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$10.21
"000514 - Duncan, OK - 1",2026-01-01,09:00AM - 10:00AM,166.1,121,$719.85,$0.00,$0.00,$0.00,$0.00,$0.00,70,70,$10.28
"000514 - Duncan, OK - 1",2026-01-01,10:00AM - 11:00AM,190.6,109,$642.60,$0.00,$0.00,$0.00,$0.00,$0.00,56,56,$11.48
"000514 - Duncan, OK - 1",2026-01-01,11:00AM - 12:00PM,246.2,123,$709.80,$0.00,$0.00,$0.00,$0.00,$0.00,60,60,$11.83
"000514 - Duncan, OK - 1",2026-01-01,12:00PM - 01:00PM,435.7,120,$695.15,$0.00,$0.00,$0.00,$0.00,$0.00,57,57,$12.20
"000514 - Duncan, OK - 1",2026-01-01,01:00PM - 02:00PM,326.6,93,$530.95,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$10.21
"000514 - Duncan, OK - 1",2026-01-01,02:00PM - 03:00PM,342.4,104,$624.15,$0.00,$0.00,$0.00,$0.00,$0.00,58,58,$10.76
"000514 - Duncan, OK - 1",2026-01-01,03:00PM - 04:00PM,225.5,144,$826.30,$0.00,$0.00,$0.00,$0.00,$0.00,71,71,$11.64
"000514 - Duncan, OK - 1",2026-01-01,04:00PM - 05:00PM,575.3,92,$553.75,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$11.54
"000514 - Duncan, OK - 1",2026-01-01,05:00PM - 06:00PM,422.8,76,$448.55,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$11.50
"000514 - Duncan, OK - 1",2026-01-01,06:00PM - 07:00PM,263.6,73,$439.80,$0.00,$0.00,$0.00,$0.00,$0.00,38,38,$11.57
"000514 - Duncan, OK - 1",2026-01-01,07:00PM - 08:00PM,188.8,36,$219.65,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$12.20
"000514 - Duncan, OK - 1",2026-01-01,08:00PM - 09:00PM,259.8,32,$166.80,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$11.12
"000514 - Duncan, OK - 1",2026-01-01,09:00PM - 10:00PM,183.0,25,$141.40,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$10.10
"000514 - Duncan, OK - 1",2026-01-02,05:00AM - 06:00AM,149.1,24,$149.65,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$11.51
"000514 - Duncan, OK - 1",2026-01-02,06:00AM - 07:00AM,117.9,40,$249.00,$0.00,$0.00,$0.00,$0.00,$0.00,33,33,$7.55
"000514 - Duncan, OK - 1",2026-01-02,07:00AM - 08:00AM,99.8,60,$369.05,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$8.20
"000514 - Duncan, OK - 1",2026-01-02,08:00AM - 09:00AM,106.7,76,$454.05,$0.00,$0.00,$0.00,$0.00,$0.00,55,55,$8.26
"000514 - Duncan, OK - 1",2026-01-02,09:00AM - 10:00AM,187.9,153,$849.30,$0.00,$0.00,$0.00,$0.00,$0.00,76,77,$11.03
"000514 - Duncan, OK - 1",2026-01-02,10:00AM - 11:00AM,150.8,115,$721.80,$0.00,$0.00,$0.00,$0.00,$0.00,74,74,$9.75
"000514 - Duncan, OK - 1",2026-01-02,11:00AM - 12:00PM,145.1,112,$671.35,$0.00,$0.00,$0.00,$0.00,$0.00,68,68,$9.87
"000514 - Duncan, OK - 1",2026-01-02,12:00PM - 01:00PM,132.4,101,$577.40,$0.00,$0.00,$0.00,$0.00,$0.00,58,58,$9.96
"000514 - Duncan, OK - 1",2026-01-02,01:00PM - 02:00PM,189.5,107,$643.85,$0.00,$0.00,$0.00,$0.00,$0.00,61,61,$10.55
"000514 - Duncan, OK - 1",2026-01-02,02:00PM - 03:00PM,161.7,103,$603.00,$0.00,$0.00,$0.00,$0.00,$0.00,59,59,$10.22
"000514 - Duncan, OK - 1",2026-01-02,03:00PM - 04:00PM,150.8,89,$529.45,$0.00,$0.00,$0.00,$0.00,$0.00,54,54,$9.80
"000514 - Duncan, OK - 1",2026-01-02,04:00PM - 05:00PM,170.7,110,$644.65,$0.00,$0.00,$0.00,$0.00,$0.00,67,67,$9.62
"000514 - Duncan, OK - 1",2026-01-02,05:00PM - 06:00PM,217.7,72,$430.10,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$9.78
"000514 - Duncan, OK - 1",2026-01-02,06:00PM - 07:00PM,165.9,46,$277.95,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$10.29
"000514 - Duncan, OK - 1",2026-01-02,07:00PM - 08:00PM,191.0,34,$204.70,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$10.77
"000514 - Duncan, OK - 1",2026-01-02,08:00PM - 09:00PM,205.8,41,$228.95,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$10.90
"000514 - Duncan, OK - 1",2026-01-02,09:00PM - 10:00PM,201.8,20,$119.00,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$10.82
"000514 - Duncan, OK - 1",2026-01-02,10:00PM - 11:00PM,180.0,13,$75.15,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$10.74
"000514 - Duncan, OK - 1",2026-01-02,11:00PM - 12:00AM,103.3,1,$7.35,$0.00,$0.00,$0.00,$0.00,$0.00,1,1,$7.35
"000514 - Duncan, OK - 1",2026-01-03,05:00AM - 06:00AM,142.4,9,$53.95,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$6.74
"000514 - Duncan, OK - 1",2026-01-03,06:00AM - 07:00AM,122.1,30,$178.90,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$8.52
"000514 - Duncan, OK - 1",2026-01-03,07:00AM - 08:00AM,167.5,47,$281.20,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$10.41
"000514 - Duncan, OK - 1",2026-01-03,08:00AM - 09:00AM,152.5,93,$526.45,$0.00,$0.00,$0.00,$0.00,$0.00,53,53,$9.93
"000514 - Duncan, OK - 1",2026-01-03,09:00AM - 10:00AM,246.5,150,$842.30,$0.00,$0.00,$0.00,$0.00,$0.00,81,81,$10.40
"000514 - Duncan, OK - 1",2026-01-03,10:00AM - 11:00AM,262.3,143,$834.70,$0.00,$0.00,$0.00,$0.00,$0.00,83,83,$10.06
"000514 - Duncan, OK - 1",2026-01-03,11:00AM - 12:00PM,224.5,130,$740.20,$0.00,$0.00,$0.00,$0.00,$0.00,70,70,$10.57
"000514 - Duncan, OK - 1",2026-01-03,12:00PM - 01:00PM,177.1,120,$687.60,$0.00,$0.00,$0.00,$0.00,$0.00,67,67,$10.26
"000514 - Duncan, OK - 1",2026-01-03,01:00PM - 02:00PM,227.7,154,$886.20,$0.00,$0.00,$0.00,$0.00,$0.00,81,81,$10.94
"000514 - Duncan, OK - 1",2026-01-03,02:00PM - 03:00PM,194.4,123,$742.40,$0.00,$0.00,$0.00,$0.00,$0.00,71,71,$10.46
"000514 - Duncan, OK - 1",2026-01-03,03:00PM - 04:00PM,220.4,104,$574.70,$0.00,$0.00,$0.00,$0.00,$0.00,54,56,$10.26
"000514 - Duncan, OK - 1",2026-01-03,04:00PM - 05:00PM,284.4,88,$534.20,$0.00,$0.00,$0.00,$0.00,$0.00,51,51,$10.47
"000514 - Duncan, OK - 1",2026-01-03,05:00PM - 06:00PM,197.2,67,$413.20,$0.00,$0.00,$0.00,$0.00,$0.00,42,42,$9.84
"000514 - Duncan, OK - 1",2026-01-03,06:00PM - 07:00PM,249.7,59,$339.20,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$11.31
"000514 - Duncan, OK - 1",2026-01-03,07:00PM - 08:00PM,162.0,30,$147.00,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$9.19
"000514 - Duncan, OK - 1",2026-01-03,08:00PM - 09:00PM,199.0,42,$225.00,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$10.71
"000514 - Duncan, OK - 1",2026-01-03,09:00PM - 10:00PM,166.7,21,$128.60,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$10.72
"000514 - Duncan, OK - 1",2026-01-03,10:00PM - 11:00PM,140.9,9,$47.15,$0.00,$0.00,$0.00,$0.00,$0.00,4,4,$11.79
"000514 - Duncan, OK - 1",2026-01-04,05:00AM - 06:00AM,143.7,17,$112.25,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$9.35
"000514 - Duncan, OK - 1",2026-01-04,06:00AM - 07:00AM,117.6,22,$137.90,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$8.11
"000514 - Duncan, OK - 1",2026-01-04,07:00AM - 08:00AM,121.8,32,$191.85,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$9.14
"000514 - Duncan, OK - 1",2026-01-04,08:00AM - 09:00AM,124.8,69,$414.05,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$10.10
"000514 - Duncan, OK - 1",2026-01-04,09:00AM - 10:00AM,139.7,107,$634.50,$0.00,$0.00,$0.00,$0.00,$0.00,64,64,$9.91
"000514 - Duncan, OK - 1",2026-01-04,10:00AM - 11:00AM,241.6,145,$824.80,$0.00,$0.00,$0.00,$0.00,$0.00,75,75,$11.00
"000514 - Duncan, OK - 1",2026-01-04,11:00AM - 12:00PM,167.3,111,$654.10,$0.00,$0.00,$0.00,$0.00,$0.00,66,68,$9.62
"000514 - Duncan, OK - 1",2026-01-04,12:00PM - 01:00PM,291.8,113,$642.25,$0.00,$0.00,$0.00,$0.00,$0.00,65,65,$9.88
"000514 - Duncan, OK - 1",2026-01-04,01:00PM - 02:00PM,414.3,111,$667.65,$0.00,$0.00,$0.00,$0.00,$0.00,60,60,$11.13
"000514 - Duncan, OK - 1",2026-01-04,02:00PM - 03:00PM,364.1,121,$687.90,$0.00,$0.00,$0.00,$0.00,$0.00,60,62,$11.10
"000514 - Duncan, OK - 1",2026-01-04,03:00PM - 04:00PM,175.1,80,$465.75,$0.00,$0.00,$0.00,$0.00,$0.00,51,51,$9.13
"000514 - Duncan, OK - 1",2026-01-04,04:00PM - 05:00PM,187.4,60,$340.65,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$10.02
"000514 - Duncan, OK - 1",2026-01-04,05:00PM - 06:00PM,332.8,73,$387.00,$0.00,$0.00,$0.00,$0.00,$0.00,32,32,$12.09
"000514 - Duncan, OK - 1",2026-01-04,06:00PM - 07:00PM,146.7,39,$241.65,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$10.98
"000514 - Duncan, OK - 1",2026-01-04,07:00PM - 08:00PM,200.5,30,$172.70,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$10.16
"000514 - Duncan, OK - 1",2026-01-04,08:00PM - 09:00PM,178.3,14,$84.20,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$9.36
"000514 - Duncan, OK - 1",2026-01-04,09:00PM - 10:00PM,166.6,11,$63.70,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$7.96
"000514 - Duncan, OK - 1",2026-01-05,05:00AM - 06:00AM,112.1,13,$80.30,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$8.03
"000514 - Duncan, OK - 1",2026-01-05,06:00AM - 07:00AM,124.3,44,$263.20,$0.00,$0.00,$0.00,$0.00,$0.00,37,37,$7.11
"000514 - Duncan, OK - 1",2026-01-05,07:00AM - 08:00AM,101.9,119,$723.45,$0.00,$0.00,$0.00,$0.00,$0.00,85,85,$8.51
"000514 - Duncan, OK - 1",2026-01-05,08:00AM - 09:00AM,101.9,72,$446.35,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$9.11
"000514 - Duncan, OK - 1",2026-01-05,09:00AM - 10:00AM,116.1,105,$632.40,$0.00,$0.00,$0.00,$0.00,$0.00,63,63,$10.04
"000514 - Duncan, OK - 1",2026-01-05,10:00AM - 11:00AM,162.8,108,$628.25,$0.00,$0.00,$0.00,$0.00,$0.00,59,59,$10.65
"000514 - Duncan, OK - 1",2026-01-05,11:00AM - 12:00PM,121.2,75,$444.50,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$9.07
"000514 - Duncan, OK - 1",2026-01-05,12:00PM - 01:00PM,156.5,66,$393.65,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$10.09
"000514 - Duncan, OK - 1",2026-01-05,01:00PM - 02:00PM,172.1,77,$432.65,$0.00,$0.00,$0.00,$0.00,$0.00,46,47,$9.21
"000514 - Duncan, OK - 1",2026-01-05,02:00PM - 03:00PM,165.2,76,$429.05,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$9.75
"000514 - Duncan, OK - 1",2026-01-05,03:00PM - 04:00PM,148.4,86,$488.40,$0.00,$0.00,$0.00,$0.00,$0.00,51,51,$9.58
"000514 - Duncan, OK - 1",2026-01-05,04:00PM - 05:00PM,160.8,67,$402.10,$0.00,$0.00,$0.00,$0.00,$0.00,47,47,$8.56
"000514 - Duncan, OK - 1",2026-01-05,05:00PM - 06:00PM,258.0,62,$349.95,$0.00,$0.00,$0.00,$0.00,$0.00,38,38,$9.21
"000514 - Duncan, OK - 1",2026-01-05,06:00PM - 07:00PM,225.5,48,$300.65,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$11.14
"000514 - Duncan, OK - 1",2026-01-05,07:00PM - 08:00PM,143.7,30,$162.70,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$7.75
"000514 - Duncan, OK - 1",2026-01-05,08:00PM - 09:00PM,155.5,14,$74.65,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$7.47
"000514 - Duncan, OK - 1",2026-01-05,09:00PM - 10:00PM,193.8,18,$106.20,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$8.17
"000514 - Duncan, OK - 1",2026-01-06,05:00AM - 06:00AM,98.7,17,$93.35,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$7.78
"000514 - Duncan, OK - 1",2026-01-06,06:00AM - 07:00AM,135.1,48,$278.35,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$9.28
"000514 - Duncan, OK - 1",2026-01-06,07:00AM - 08:00AM,122.9,130,$797.00,$0.00,$0.00,$0.00,$0.00,$0.00,92,92,$8.66
"000514 - Duncan, OK - 1",2026-01-06,08:00AM - 09:00AM,118.8,117,$672.60,$0.00,$0.00,$0.00,$0.00,$0.00,83,83,$8.10
"000514 - Duncan, OK - 1",2026-01-06,09:00AM - 10:00AM,143.0,88,$508.25,$0.00,$0.00,$0.00,$0.00,$0.00,51,51,$9.97
"000514 - Duncan, OK - 1",2026-01-06,10:00AM - 11:00AM,142.0,60,$347.05,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$7.54
"000514 - Duncan, OK - 1",2026-01-06,11:00AM - 12:00PM,138.5,78,$456.15,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$8.77
"000514 - Duncan, OK - 1",2026-01-06,12:00PM - 01:00PM,167.0,56,$287.05,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$7.97
"000514 - Duncan, OK - 1",2026-01-06,01:00PM - 02:00PM,179.9,79,$431.00,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$8.29
"000514 - Duncan, OK - 1",2026-01-06,02:00PM - 03:00PM,191.2,69,$398.75,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$8.67
"000514 - Duncan, OK - 1",2026-01-06,03:00PM - 04:00PM,277.1,85,$523.35,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$10.06
"000514 - Duncan, OK - 1",2026-01-06,04:00PM - 05:00PM,402.4,87,$482.50,$0.00,$0.00,$0.00,$0.00,$0.00,47,47,$10.27
"000514 - Duncan, OK - 1",2026-01-06,05:00PM - 06:00PM,209.2,49,$279.55,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$7.77
"000514 - Duncan, OK - 1",2026-01-06,06:00PM - 07:00PM,150.3,27,$165.25,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$8.26
"000514 - Duncan, OK - 1",2026-01-06,07:00PM - 08:00PM,189.6,38,$216.65,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$8.33
"000514 - Duncan, OK - 1",2026-01-06,08:00PM - 09:00PM,141.1,9,$55.80,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$7.97
"000514 - Duncan, OK - 1",2026-01-06,09:00PM - 10:00PM,145.4,9,$61.55,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$10.26
"000514 - Duncan, OK - 1",2026-01-07,05:00AM - 06:00AM,166.3,20,$126.65,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$7.92
"000514 - Duncan, OK - 1",2026-01-07,06:00AM - 07:00AM,215.1,72,$443.00,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$8.86
"000514 - Duncan, OK - 1",2026-01-07,07:00AM - 08:00AM,238.0,190,"$1,121.50",$0.00,$0.00,$0.00,$0.00,$0.00,117,117,$9.59
"000514 - Duncan, OK - 1",2026-01-07,08:00AM - 09:00AM,233.3,182,"$1,064.30",$0.00,$0.00,$0.00,$0.00,$0.00,115,115,$9.25
"000514 - Duncan, OK - 1",2026-01-07,09:00AM - 10:00AM,174.0,129,$752.80,$0.00,$0.00,$0.00,$0.00,$0.00,77,77,$9.78
"000514 - Duncan, OK - 1",2026-01-07,10:00AM - 11:00AM,160.3,134,$776.30,$0.00,$0.00,$0.00,$0.00,$0.00,89,89,$8.72
"000514 - Duncan, OK - 1",2026-01-07,11:00AM - 12:00PM,207.2,132,$784.10,$0.00,$0.00,$0.00,$0.00,$0.00,93,93,$8.43
"000514 - Duncan, OK - 1",2026-01-07,12:00PM - 01:00PM,155.3,119,$724.15,$0.00,$0.00,$0.00,$0.00,$0.00,78,78,$9.28
"000514 - Duncan, OK - 1",2026-01-07,01:00PM - 02:00PM,148.5,115,$695.00,$0.00,$0.00,$0.00,$0.00,$0.00,76,76,$9.14
"000514 - Duncan, OK - 1",2026-01-07,02:00PM - 03:00PM,153.3,102,$603.15,$0.00,$0.00,$0.00,$0.00,$0.00,65,65,$9.28
"000514 - Duncan, OK - 1",2026-01-07,03:00PM - 04:00PM,204.2,166,$914.40,$0.00,$0.00,$0.00,$0.00,$0.00,99,99,$9.24
"000514 - Duncan, OK - 1",2026-01-07,04:00PM - 05:00PM,389.5,148,$845.75,$0.00,$0.00,$0.00,$0.00,$0.00,90,90,$9.40
"000514 - Duncan, OK - 1",2026-01-07,05:00PM - 06:00PM,"1,140.3",135,$746.85,$0.00,$0.00,$0.00,$0.00,$0.00,70,70,$10.67
"000514 - Duncan, OK - 1",2026-01-07,06:00PM - 07:00PM,388.3,93,$558.15,$0.00,$0.00,$0.00,$0.00,$0.00,55,55,$10.15
"000514 - Duncan, OK - 1",2026-01-07,07:00PM - 08:00PM,191.0,47,$263.50,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$11.98
"000514 - Duncan, OK - 1",2026-01-07,08:00PM - 09:00PM,272.0,34,$187.60,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$13.40
"000514 - Duncan, OK - 1",2026-01-07,09:00PM - 10:00PM,149.7,13,$75.95,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$6.33
"000514 - Duncan, OK - 1",2026-01-08,05:00AM - 06:00AM,161.8,20,$118.70,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$9.13
