Site,Business Date,Time,SOS: Order Created to Served,Qty of Sold Items,Gross Sales,Gross Sales: Walk Up - Tips Test,Gross Sales: Lane 3  - Tips Test,Gross Sales: LANE 2 - Tips Test,Gross Sales: LANE 1 - Tips Test,Gross Sales: Lane 1 - Test,Transaction Count,Guest Count,Guest Avg
"000194 - Yukon, OK - 1",2026-01-27,11:00AM - 12:00PM,284.3,70,$395.25,$0.00,$0.00,$0.00,$0.00,$0.00,42,42,$9.41
"000194 - Yukon, OK - 1",2026-01-27,12:00PM - 01:00PM,550.4,77,$418.00,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$10.72
"000194 - Yukon, OK - 1",2026-01-27,01:00PM - 02:00PM,448.7,75,$424.50,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$10.35
"000194 - Yukon, OK - 1",2026-01-27,02:00PM - 03:00PM,248.2,48,$276.00,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$10.62
"000194 - Yukon, OK - 1",2026-01-27,03:00PM - 04:00PM,524.6,64,$362.75,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$10.67
"000194 - Yukon, OK - 1",2026-01-27,04:00PM - 05:00PM,376.7,52,$293.50,$0.00,$0.00,$0.00,$0.00,$0.00,32,32,$9.17
"000194 - Yukon, OK - 1",2026-01-27,05:00PM - 06:00PM,332.9,46,$257.50,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$11.20
"000194 - Yukon, OK - 1",2026-01-27,06:00PM - 07:00PM,173.7,31,$179.75,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$7.82
"000194 - Yukon, OK - 1",2026-01-27,07:00PM - 08:00PM,179.4,9,$46.00,$0.00,$0.00,$0.00,$0.00,$0.00,5,5,$9.20
"000194 - Yukon, OK - 1",2026-01-27,08:00PM - 09:00PM,107.7,5,$13.75,$0.00,$0.00,$0.00,$0.00,$0.00,3,3,$4.58
"000194 - Yukon, OK - 1",2026-01-27,09:00PM - 10:00PM,316.3,12,$58.00,$0.00,$0.00,$0.00,$0.00,$0.00,4,4,$14.50
"000194 - Yukon, OK - 1",2026-01-28,05:00AM - 06:00AM,149.3,7,$48.75,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$8.13
"000194 - Yukon, OK - 1",2026-01-28,06:00AM - 07:00AM,155.5,26,$149.00,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$8.76
"000194 - Yukon, OK - 1",2026-01-28,07:00AM - 08:00AM,189.2,47,$267.75,$0.00,$0.00,$0.00,$0.00,$0.00,32,32,$8.37
"000194 - Yukon, OK - 1",2026-01-28,08:00AM - 09:00AM,259.4,60,$340.00,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$8.29
"000194 - Yukon, OK - 1",2026-01-28,09:00AM - 10:00AM,173.6,49,$269.25,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$8.69
"000194 - Yukon, OK - 1",2026-01-28,10:00AM - 11:00AM,274.8,51,$281.25,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$8.27
"000194 - Yukon, OK - 1",2026-01-28,11:00AM - 12:00PM,527.3,69,$405.25,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$10.13
"000194 - Yukon, OK - 1",2026-01-28,12:00PM - 01:00PM,461.0,56,$309.75,$0.00,$0.00,$0.00,$0.00,$0.00,35,36,$8.60
"000194 - Yukon, OK - 1",2026-01-28,01:00PM - 02:00PM,332.7,62,$361.25,$0.00,$0.00,$0.00,$0.00,$0.00,39,40,$9.03
"000194 - Yukon, OK - 1",2026-01-28,02:00PM - 03:00PM,174.0,71,$355.00,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$8.88
"000194 - Yukon, OK - 1",2026-01-28,03:00PM - 04:00PM,270.9,58,$328.75,$0.00,$0.00,$0.00,$0.00,$0.00,33,33,$9.96
"000194 - Yukon, OK - 1",2026-01-28,04:00PM - 05:00PM,243.9,38,$203.50,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$9.69
"000194 - Yukon, OK - 1",2026-01-28,05:00PM - 06:00PM,181.0,37,$200.50,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$8.72
"000194 - Yukon, OK - 1",2026-01-28,06:00PM - 07:00PM,299.8,51,$277.50,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$8.95
"000194 - Yukon, OK - 1",2026-01-28,07:00PM - 08:00PM,306.0,28,$152.25,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$9.52
"000194 - Yukon, OK - 1",2026-01-28,08:00PM - 09:00PM,227.9,30,$169.75,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$10.61
"000194 - Yukon, OK - 1",2026-01-28,09:00PM - 10:00PM,297.3,13,$77.00,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$11.00
"000194 - Yukon, OK - 1",2026-01-29,05:00AM - 06:00AM,240.2,20,$125.00,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$10.42
"000194 - Yukon, OK - 1",2026-01-29,06:00AM - 07:00AM,160.3,27,$158.00,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$7.18
"000194 - Yukon, OK - 1",2026-01-29,07:00AM - 08:00AM,203.7,43,$244.50,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$8.15
"000194 - Yukon, OK - 1",2026-01-29,08:00AM - 09:00AM,210.7,47,$257.25,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$8.58
"000194 - Yukon, OK - 1",2026-01-29,09:00AM - 10:00AM,316.2,69,$367.75,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$8.55
"000194 - Yukon, OK - 1",2026-01-29,10:00AM - 11:00AM,408.3,74,$386.25,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$8.78
"000194 - Yukon, OK - 1",2026-01-29,11:00AM - 12:00PM,241.6,60,$334.00,$0.00,$0.00,$0.00,$0.00,$0.00,38,38,$8.79
"000194 - Yukon, OK - 1",2026-01-29,12:00PM - 01:00PM,343.0,61,$353.00,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$9.05
"000194 - Yukon, OK - 1",2026-01-29,01:00PM - 02:00PM,218.2,62,$312.25,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$8.92
"000194 - Yukon, OK - 1",2026-01-29,02:00PM - 03:00PM,625.4,61,$318.25,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$9.09
"000194 - Yukon, OK - 1",2026-01-29,03:00PM - 04:00PM,529.1,57,$320.00,$0.00,$0.00,$0.00,$0.00,$0.00,33,33,$9.70
"000194 - Yukon, OK - 1",2026-01-29,04:00PM - 05:00PM,301.0,37,$206.00,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$8.24
"000194 - Yukon, OK - 1",2026-01-29,05:00PM - 06:00PM,196.9,25,$133.00,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$8.87
"000194 - Yukon, OK - 1",2026-01-29,06:00PM - 07:00PM,201.9,33,$187.50,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$9.87
"000194 - Yukon, OK - 1",2026-01-29,07:00PM - 08:00PM,385.6,22,$115.75,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$9.65
"000194 - Yukon, OK - 1",2026-01-29,08:00PM - 09:00PM,213.2,16,$87.75,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$9.75
